INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
7501,7501,2502,2502,2502.0,2502,2502.0,21,2020-07-15,13:00:00,2000-01-01 02:05:01.0,false,1,-25267,2502,,2502
7502,7502,2503,2503,2503.0,2503,2503.0,20,2020-07-16,14:00:00,2000-01-01 02:05:02.0,true,0,-25266,2503,2503,
7503,7503,2504,2504,2504.0,2504,2504.0,19,2020-07-17,15:00:00,2000-01-01 02:05:03.0,false,1,-25265,2504,2504,2504
7504,7504,,2505,2505.0,2505,2505.0,18,2020-07-18,16:00:00,2000-01-01 02:05:04.0,true,0,-25264,2505,2505,2505
7505,7505,2506,,2506.0,2506,2506.0,17,2020-07-19,17:00:00,2000-01-01 02:05:05.0,false,1,-25263,2506,2506,2506
7506,7506,2507,2507,,2507,2507.0,16,2020-07-20,18:00:00,2000-01-01 02:05:06.0,true,0,-25262,2507,2507,2507
7507,7507,2508,2508,2508.0,,2508.0,15,2020-07-21,19:00:00,2000-01-01 02:05:07.0,false,1,-25261,2508,2508,2508
7508,7508,2509,2509,2509.0,2509,,14,2020-07-22,20:00:00,2000-01-01 02:05:08.0,true,0,-25260,2509,2509,2509
7509,7509,2510,2510,2510.0,2510,2510.0,,2020-07-23,21:00:00,2000-01-01 02:05:09.0,false,1,-25259,2510,2510,2510
7510,7510,2511,2511,2511.0,2511,2511.0,12,,22:00:00,2000-01-01 02:05:10.0,true,0,-25258,2511,2511,2511
7511,7511,2512,2512,2512.0,2512,2512.0,11,2020-07-25,,2000-01-01 02:05:11.0,false,1,-25257,2512,2512,2512
7512,7512,2513,2513,2513.0,2513,2513.0,10,2020-07-26,00:00:00,,true,0,-25256,2513,2513,2513
7513,7513,2514,2514,2514.0,2514,2514.0,9,2020-07-27,01:00:00,2000-01-01 02:05:13.0,false,1,-25255,2514,2514,2514
7514,7514,2515,2515,2515.0,2515,2515.0,8,2020-07-28,02:00:00,2000-01-01 02:05:14.0,true,,-25254,2515,2515,2515
7515,7515,2516,2516,2516.0,2516,2516.0,7,2020-07-29,03:00:00,2000-01-01 02:05:15.0,false,1,,2516,2516,2516
7516,7516,2517,2517,2517.0,2517,2517.0,6,2020-07-30,04:00:00,2000-01-01 02:05:16.0,true,0,-25252,,2517,2517
7517,7517,2518,2518,2518.0,2518,2518.0,5,2020-07-31,05:00:00,2000-01-01 02:05:17.0,false,1,-25251,2518,,2518
7518,7518,2519,2519,2519.0,2519,2519.0,4,2020-08-01,06:00:00,2000-01-01 02:05:18.0,true,0,-25250,2519,2519,
7519,7519,2520,2520,2520.0,2520,2520.0,3,2020-08-02,07:00:00,2000-01-01 02:05:19.0,false,1,-25249,2520,2520,2520
7520,7520,,2521,2521.0,2521,2521.0,2,2020-08-03,08:00:00,2000-01-01 02:05:20.0,true,0,-25248,2521,2521,2521
7521,7521,2522,,2522.0,2522,2522.0,1,2020-08-04,09:00:00,2000-01-01 02:05:21.0,false,1,-25247,2522,2522,2522
7522,7522,2523,2523,,2523,2523.0,0,2020-08-05,10:00:00,2000-01-01 02:05:22.0,true,0,-25246,2523,2523,2523
7523,7523,2524,2524,2524.0,,2524.0,-1,2020-08-06,11:00:00,2000-01-01 02:05:23.0,false,1,-25245,2524,2524,2524
7524,7524,2525,2525,2525.0,2525,,-2,2020-08-07,12:00:00,2000-01-01 02:05:24.0,true,0,-25244,2525,2525,2525
7525,7525,2526,2526,2526.0,2526,2526.0,,2020-08-08,13:00:00,2000-01-01 02:05:25.0,false,1,-25243,2526,2526,2526
7526,7526,2527,2527,2527.0,2527,2527.0,-4,,14:00:00,2000-01-01 02:05:26.0,true,0,-25242,2527,2527,2527
7527,7527,2528,2528,2528.0,2528,2528.0,-5,2020-08-10,,2000-01-01 02:05:27.0,false,1,-25241,2528,2528,2528
7528,7528,2529,2529,2529.0,2529,2529.0,-6,2020-08-11,16:00:00,,true,0,-25240,2529,2529,2529
7529,7529,2530,2530,2530.0,2530,2530.0,-7,2020-08-12,17:00:00,2000-01-01 02:05:29.0,false,1,-25239,2530,2530,2530
7530,7530,2531,2531,2531.0,2531,2531.0,-8,2020-08-13,18:00:00,2000-01-01 02:05:30.0,true,,-25238,2531,2531,2531
7531,7531,2532,2532,2532.0,2532,2532.0,-9,2020-08-14,19:00:00,2000-01-01 02:05:31.0,false,1,,2532,2532,2532
7532,7532,2533,2533,2533.0,2533,2533.0,-10,2020-08-15,20:00:00,2000-01-01 02:05:32.0,true,0,-25236,,2533,2533
7533,7533,2534,2534,2534.0,2534,2534.0,-11,2020-08-16,21:00:00,2000-01-01 02:05:33.0,false,1,-25235,2534,,2534
7534,7534,2535,2535,2535.0,2535,2535.0,-12,2020-08-17,22:00:00,2000-01-01 02:05:34.0,true,0,-25234,2535,2535,
7535,7535,2536,2536,2536.0,2536,2536.0,-13,2020-08-18,23:00:00,2000-01-01 02:05:35.0,false,1,-25233,2536,2536,2536
7536,7536,,2537,2537.0,2537,2537.0,-14,2020-08-19,00:00:00,2000-01-01 02:05:36.0,true,0,-25232,2537,2537,2537
7537,7537,2538,,2538.0,2538,2538.0,-15,2020-08-20,01:00:00,2000-01-01 02:05:37.0,false,1,-25231,2538,2538,2538
7538,7538,2539,2539,,2539,2539.0,-16,2020-08-21,02:00:00,2000-01-01 02:05:38.0,true,0,-25230,2539,2539,2539
7539,7539,2540,2540,2540.0,,2540.0,-17,2020-08-22,03:00:00,2000-01-01 02:05:39.0,false,1,-25229,2540,2540,2540
7540,7540,2541,2541,2541.0,2541,,-18,2020-08-23,04:00:00,2000-01-01 02:05:40.0,true,0,-25228,2541,2541,2541
7541,7541,2542,2542,2542.0,2542,2542.0,,2020-08-24,05:00:00,2000-01-01 02:05:41.0,false,1,-25227,2542,2542,2542
7542,7542,2543,2543,2543.0,2543,2543.0,-20,,06:00:00,2000-01-01 02:05:42.0,true,0,-25226,2543,2543,2543
7543,7543,2544,2544,2544.0,2544,2544.0,-21,2020-08-26,,2000-01-01 02:05:43.0,false,1,-25225,2544,2544,2544
7544,7544,2545,2545,2545.0,2545,2545.0,-22,2020-08-27,08:00:00,,true,0,-25224,2545,2545,2545
7545,7545,2546,2546,2546.0,2546,2546.0,-23,2020-08-28,09:00:00,2000-01-01 02:05:45.0,false,1,-25223,2546,2546,2546
7546,7546,2547,2547,2547.0,2547,2547.0,-24,2020-08-29,10:00:00,2000-01-01 02:05:46.0,true,,-25222,2547,2547,2547
7547,7547,2548,2548,2548.0,2548,2548.0,-25,2020-08-30,11:00:00,2000-01-01 02:05:47.0,false,1,,2548,2548,2548
7548,7548,2549,2549,2549.0,2549,2549.0,-26,2020-08-31,12:00:00,2000-01-01 02:05:48.0,true,0,-25220,,2549,2549
7549,7549,2550,2550,2550.0,2550,2550.0,-27,2020-09-01,13:00:00,2000-01-01 02:05:49.0,false,1,-25219,2550,,2550
7550,7550,2551,2551,2551.0,2551,2551.0,-28,2020-09-02,14:00:00,2000-01-01 02:05:50.0,true,0,-25218,2551,2551,
7551,7551,2552,2552,2552.0,2552,2552.0,-29,2020-09-03,15:00:00,2000-01-01 02:05:51.0,false,1,-25217,2552,2552,2552
7552,7552,,2553,2553.0,2553,2553.0,-30,2020-09-04,16:00:00,2000-01-01 02:05:52.0,true,0,-25216,2553,2553,2553
7553,7553,2554,,2554.0,2554,2554.0,-31,2020-09-05,17:00:00,2000-01-01 02:05:53.0,false,1,-25215,2554,2554,2554
7554,7554,2555,2555,,2555,2555.0,-32,2020-09-06,18:00:00,2000-01-01 02:05:54.0,true,0,-25214,2555,2555,2555
7555,7555,2556,2556,2556.0,,2556.0,-33,2020-09-07,19:00:00,2000-01-01 02:05:55.0,false,1,-25213,2556,2556,2556
7556,7556,2557,2557,2557.0,2557,,-34,2020-09-08,20:00:00,2000-01-01 02:05:56.0,true,0,-25212,2557,2557,2557
7557,7557,2558,2558,2558.0,2558,2558.0,,2020-09-09,21:00:00,2000-01-01 02:05:57.0,false,1,-25211,2558,2558,2558
7558,7558,2559,2559,2559.0,2559,2559.0,-36,,22:00:00,2000-01-01 02:05:58.0,true,0,-25210,2559,2559,2559
7559,7559,2560,2560,2560.0,2560,2560.0,-37,2020-09-11,,2000-01-01 02:05:59.0,false,1,-25209,2560,2560,2560
7560,7560,2561,2561,2561.0,2561,2561.0,-38,2020-09-12,00:00:00,,true,0,-25208,2561,2561,2561
7561,7561,2562,2562,2562.0,2562,2562.0,-39,2020-09-13,01:00:00,2000-01-01 02:06:01.0,false,1,-25207,2562,2562,2562
7562,7562,2563,2563,2563.0,2563,2563.0,-40,2020-09-14,02:00:00,2000-01-01 02:06:02.0,true,,-25206,2563,2563,2563
7563,7563,2564,2564,2564.0,2564,2564.0,-41,2020-09-15,03:00:00,2000-01-01 02:06:03.0,false,1,,2564,2564,2564
7564,7564,2565,2565,2565.0,2565,2565.0,-42,2020-09-16,04:00:00,2000-01-01 02:06:04.0,true,0,-25204,,2565,2565
7565,7565,2566,2566,2566.0,2566,2566.0,-43,2020-09-17,05:00:00,2000-01-01 02:06:05.0,false,1,-25203,2566,,2566
7566,7566,2567,2567,2567.0,2567,2567.0,-44,2020-09-18,06:00:00,2000-01-01 02:06:06.0,true,0,-25202,2567,2567,
7567,7567,2568,2568,2568.0,2568,2568.0,-45,2020-09-19,07:00:00,2000-01-01 02:06:07.0,false,1,-25201,2568,2568,2568
7568,7568,,2569,2569.0,2569,2569.0,-46,2020-09-20,08:00:00,2000-01-01 02:06:08.0,true,0,-25200,2569,2569,2569
7569,7569,2570,,2570.0,2570,2570.0,-47,2020-09-21,09:00:00,2000-01-01 02:06:09.0,false,1,-25199,2570,2570,2570
7570,7570,2571,2571,,2571,2571.0,-48,2020-09-22,10:00:00,2000-01-01 02:06:10.0,true,0,-25198,2571,2571,2571
7571,7571,2572,2572,2572.0,,2572.0,-49,2020-09-23,11:00:00,2000-01-01 02:06:11.0,false,1,-25197,2572,2572,2572
7572,7572,2573,2573,2573.0,2573,,-50,2020-09-24,12:00:00,2000-01-01 02:06:12.0,true,0,-25196,2573,2573,2573
7573,7573,2574,2574,2574.0,2574,2574.0,,2020-09-25,13:00:00,2000-01-01 02:06:13.0,false,1,-25195,2574,2574,2574
7574,7574,2575,2575,2575.0,2575,2575.0,-52,,14:00:00,2000-01-01 02:06:14.0,true,0,-25194,2575,2575,2575
7575,7575,2576,2576,2576.0,2576,2576.0,-53,2020-09-27,,2000-01-01 02:06:15.0,false,1,-25193,2576,2576,2576
7576,7576,2577,2577,2577.0,2577,2577.0,-54,2020-09-28,16:00:00,,true,0,-25192,2577,2577,2577
7577,7577,2578,2578,2578.0,2578,2578.0,-55,2020-09-29,17:00:00,2000-01-01 02:06:17.0,false,1,-25191,2578,2578,2578
7578,7578,2579,2579,2579.0,2579,2579.0,-56,2020-09-30,18:00:00,2000-01-01 02:06:18.0,true,,-25190,2579,2579,2579
7579,7579,2580,2580,2580.0,2580,2580.0,-57,2020-10-01,19:00:00,2000-01-01 02:06:19.0,false,1,,2580,2580,2580
7580,7580,2581,2581,2581.0,2581,2581.0,-58,2020-10-02,20:00:00,2000-01-01 02:06:20.0,true,0,-25188,,2581,2581
7581,7581,2582,2582,2582.0,2582,2582.0,-59,2020-10-03,21:00:00,2000-01-01 02:06:21.0,false,1,-25187,2582,,2582
7582,7582,2583,2583,2583.0,2583,2583.0,-60,2020-10-04,22:00:00,2000-01-01 02:06:22.0,true,0,-25186,2583,2583,
7583,7583,2584,2584,2584.0,2584,2584.0,-61,2020-10-05,23:00:00,2000-01-01 02:06:23.0,false,1,-25185,2584,2584,2584
7584,7584,,2585,2585.0,2585,2585.0,-62,2020-10-06,00:00:00,2000-01-01 02:06:24.0,true,0,-25184,2585,2585,2585
7585,7585,2586,,2586.0,2586,2586.0,-63,2020-10-07,01:00:00,2000-01-01 02:06:25.0,false,1,-25183,2586,2586,2586
7586,7586,2587,2587,,2587,2587.0,-64,2020-10-08,02:00:00,2000-01-01 02:06:26.0,true,0,-25182,2587,2587,2587
7587,7587,2588,2588,2588.0,,2588.0,-65,2020-10-09,03:00:00,2000-01-01 02:06:27.0,false,1,-25181,2588,2588,2588
7588,7588,2589,2589,2589.0,2589,,-66,2020-10-10,04:00:00,2000-01-01 02:06:28.0,true,0,-25180,2589,2589,2589
7589,7589,2590,2590,2590.0,2590,2590.0,,2020-10-11,05:00:00,2000-01-01 02:06:29.0,false,1,-25179,2590,2590,2590
7590,7590,2591,2591,2591.0,2591,2591.0,-68,,06:00:00,2000-01-01 02:06:30.0,true,0,-25178,2591,2591,2591
7591,7591,2592,2592,2592.0,2592,2592.0,-69,2020-10-13,,2000-01-01 02:06:31.0,false,1,-25177,2592,2592,2592
7592,7592,2593,2593,2593.0,2593,2593.0,-70,2020-10-14,08:00:00,,true,0,-25176,2593,2593,2593
7593,7593,2594,2594,2594.0,2594,2594.0,-71,2020-10-15,09:00:00,2000-01-01 02:06:33.0,false,1,-25175,2594,2594,2594
7594,7594,2595,2595,2595.0,2595,2595.0,-72,2020-10-16,10:00:00,2000-01-01 02:06:34.0,true,,-25174,2595,2595,2595
7595,7595,2596,2596,2596.0,2596,2596.0,-73,2020-10-17,11:00:00,2000-01-01 02:06:35.0,false,1,,2596,2596,2596
7596,7596,2597,2597,2597.0,2597,2597.0,-74,2020-10-18,12:00:00,2000-01-01 02:06:36.0,true,0,-25172,,2597,2597
7597,7597,2598,2598,2598.0,2598,2598.0,-75,2020-10-19,13:00:00,2000-01-01 02:06:37.0,false,1,-25171,2598,,2598
7598,7598,2599,2599,2599.0,2599,2599.0,-76,2020-10-20,14:00:00,2000-01-01 02:06:38.0,true,0,-25170,2599,2599,
7599,7599,2600,2600,2600.0,2600,2600.0,-77,2020-10-21,15:00:00,2000-01-01 02:06:39.0,false,1,-25169,2600,2600,2600
7600,7600,,2601,2601.0,2601,2601.0,-78,2020-10-22,16:00:00,2000-01-01 02:06:40.0,true,0,-25168,2601,2601,2601
7601,7601,2602,,2602.0,2602,2602.0,-79,2020-10-23,17:00:00,2000-01-01 02:06:41.0,false,1,-25167,2602,2602,2602
7602,7602,2603,2603,,2603,2603.0,-80,2020-10-24,18:00:00,2000-01-01 02:06:42.0,true,0,-25166,2603,2603,2603
7603,7603,2604,2604,2604.0,,2604.0,-81,2020-10-25,19:00:00,2000-01-01 02:06:43.0,false,1,-25165,2604,2604,2604
7604,7604,2605,2605,2605.0,2605,,-82,2020-10-26,20:00:00,2000-01-01 02:06:44.0,true,0,-25164,2605,2605,2605
7605,7605,2606,2606,2606.0,2606,2606.0,,2020-10-27,21:00:00,2000-01-01 02:06:45.0,false,1,-25163,2606,2606,2606
7606,7606,2607,2607,2607.0,2607,2607.0,-84,,22:00:00,2000-01-01 02:06:46.0,true,0,-25162,2607,2607,2607
7607,7607,2608,2608,2608.0,2608,2608.0,-85,2020-10-29,,2000-01-01 02:06:47.0,false,1,-25161,2608,2608,2608
7608,7608,2609,2609,2609.0,2609,2609.0,-86,2020-10-30,00:00:00,,true,0,-25160,2609,2609,2609
7609,7609,2610,2610,2610.0,2610,2610.0,-87,2020-10-31,01:00:00,2000-01-01 02:06:49.0,false,1,-25159,2610,2610,2610
7610,7610,2611,2611,2611.0,2611,2611.0,-88,2020-11-01,02:00:00,2000-01-01 02:06:50.0,true,,-25158,2611,2611,2611
7611,7611,2612,2612,2612.0,2612,2612.0,-89,2020-11-02,03:00:00,2000-01-01 02:06:51.0,false,1,,2612,2612,2612
7612,7612,2613,2613,2613.0,2613,2613.0,-90,2020-11-03,04:00:00,2000-01-01 02:06:52.0,true,0,-25156,,2613,2613
7613,7613,2614,2614,2614.0,2614,2614.0,-91,2020-11-04,05:00:00,2000-01-01 02:06:53.0,false,1,-25155,2614,,2614
7614,7614,2615,2615,2615.0,2615,2615.0,-92,2020-11-05,06:00:00,2000-01-01 02:06:54.0,true,0,-25154,2615,2615,
7615,7615,2616,2616,2616.0,2616,2616.0,-93,2020-11-06,07:00:00,2000-01-01 02:06:55.0,false,1,-25153,2616,2616,2616
7616,7616,,2617,2617.0,2617,2617.0,-94,2020-11-07,08:00:00,2000-01-01 02:06:56.0,true,0,-25152,2617,2617,2617
7617,7617,2618,,2618.0,2618,2618.0,-95,2020-11-08,09:00:00,2000-01-01 02:06:57.0,false,1,-25151,2618,2618,2618
7618,7618,2619,2619,,2619,2619.0,-96,2020-11-09,10:00:00,2000-01-01 02:06:58.0,true,0,-25150,2619,2619,2619
7619,7619,2620,2620,2620.0,,2620.0,-97,2020-11-10,11:00:00,2000-01-01 02:06:59.0,false,1,-25149,2620,2620,2620
7620,7620,2621,2621,2621.0,2621,,-98,2020-11-11,12:00:00,2000-01-01 02:07:00.0,true,0,-25148,2621,2621,2621
7621,7621,2622,2622,2622.0,2622,2622.0,,2020-11-12,13:00:00,2000-01-01 02:07:01.0,false,1,-25147,2622,2622,2622
7622,7622,2623,2623,2623.0,2623,2623.0,-100,,14:00:00,2000-01-01 02:07:02.0,true,0,-25146,2623,2623,2623
7623,7623,2624,2624,2624.0,2624,2624.0,-101,2020-11-14,,2000-01-01 02:07:03.0,false,1,-25145,2624,2624,2624
7624,7624,2625,2625,2625.0,2625,2625.0,-102,2020-11-15,16:00:00,,true,0,-25144,2625,2625,2625
7625,7625,2626,2626,2626.0,2626,2626.0,-103,2020-11-16,17:00:00,2000-01-01 02:07:05.0,false,1,-25143,2626,2626,2626
7626,7626,2627,2627,2627.0,2627,2627.0,-104,2020-11-17,18:00:00,2000-01-01 02:07:06.0,true,,-25142,2627,2627,2627
7627,7627,2628,2628,2628.0,2628,2628.0,-105,2020-11-18,19:00:00,2000-01-01 02:07:07.0,false,1,,2628,2628,2628
7628,7628,2629,2629,2629.0,2629,2629.0,-106,2020-11-19,20:00:00,2000-01-01 02:07:08.0,true,0,-25140,,2629,2629
7629,7629,2630,2630,2630.0,2630,2630.0,-107,2020-11-20,21:00:00,2000-01-01 02:07:09.0,false,1,-25139,2630,,2630
7630,7630,2631,2631,2631.0,2631,2631.0,-108,2020-11-21,22:00:00,2000-01-01 02:07:10.0,true,0,-25138,2631,2631,
7631,7631,2632,2632,2632.0,2632,2632.0,-109,2020-11-22,23:00:00,2000-01-01 02:07:11.0,false,1,-25137,2632,2632,2632
7632,7632,,2633,2633.0,2633,2633.0,-110,2020-11-23,00:00:00,2000-01-01 02:07:12.0,true,0,-25136,2633,2633,2633
7633,7633,2634,,2634.0,2634,2634.0,-111,2020-11-24,01:00:00,2000-01-01 02:07:13.0,false,1,-25135,2634,2634,2634
7634,7634,2635,2635,,2635,2635.0,-112,2020-11-25,02:00:00,2000-01-01 02:07:14.0,true,0,-25134,2635,2635,2635
7635,7635,2636,2636,2636.0,,2636.0,-113,2020-11-26,03:00:00,2000-01-01 02:07:15.0,false,1,-25133,2636,2636,2636
7636,7636,2637,2637,2637.0,2637,,-114,2020-11-27,04:00:00,2000-01-01 02:07:16.0,true,0,-25132,2637,2637,2637
7637,7637,2638,2638,2638.0,2638,2638.0,,2020-11-28,05:00:00,2000-01-01 02:07:17.0,false,1,-25131,2638,2638,2638
7638,7638,2639,2639,2639.0,2639,2639.0,-116,,06:00:00,2000-01-01 02:07:18.0,true,0,-25130,2639,2639,2639
7639,7639,2640,2640,2640.0,2640,2640.0,-117,2020-11-30,,2000-01-01 02:07:19.0,false,1,-25129,2640,2640,2640
7640,7640,2641,2641,2641.0,2641,2641.0,-118,2020-12-01,08:00:00,,true,0,-25128,2641,2641,2641
7641,7641,2642,2642,2642.0,2642,2642.0,-119,2020-12-02,09:00:00,2000-01-01 02:07:21.0,false,1,-25127,2642,2642,2642
7642,7642,2643,2643,2643.0,2643,2643.0,-120,2020-12-03,10:00:00,2000-01-01 02:07:22.0,true,,-25126,2643,2643,2643
7643,7643,2644,2644,2644.0,2644,2644.0,-121,2020-12-04,11:00:00,2000-01-01 02:07:23.0,false,1,,2644,2644,2644
7644,7644,2645,2645,2645.0,2645,2645.0,-122,2020-12-05,12:00:00,2000-01-01 02:07:24.0,true,0,-25124,,2645,2645
7645,7645,2646,2646,2646.0,2646,2646.0,-123,2020-12-06,13:00:00,2000-01-01 02:07:25.0,false,1,-25123,2646,,2646
7646,7646,2647,2647,2647.0,2647,2647.0,-124,2020-12-07,14:00:00,2000-01-01 02:07:26.0,true,0,-25122,2647,2647,
7647,7647,2648,2648,2648.0,2648,2648.0,-125,2020-12-08,15:00:00,2000-01-01 02:07:27.0,false,1,-25121,2648,2648,2648
7648,7648,,2649,2649.0,2649,2649.0,-126,2020-12-09,16:00:00,2000-01-01 02:07:28.0,true,0,-25120,2649,2649,2649
7649,7649,2650,,2650.0,2650,2650.0,-127,2020-12-10,17:00:00,2000-01-01 02:07:29.0,false,1,-25119,2650,2650,2650
7650,7650,2651,2651,,2651,2651.0,-128,2020-12-11,18:00:00,2000-01-01 02:07:30.0,true,0,-25118,2651,2651,2651
7651,7651,2652,2652,2652.0,,2652.0,-127,2020-12-12,19:00:00,2000-01-01 02:07:31.0,false,1,-25117,2652,2652,2652
7652,7652,2653,2653,2653.0,2653,,-126,2020-12-13,20:00:00,2000-01-01 02:07:32.0,true,0,-25116,2653,2653,2653
7653,7653,2654,2654,2654.0,2654,2654.0,,2020-12-14,21:00:00,2000-01-01 02:07:33.0,false,1,-25115,2654,2654,2654
7654,7654,2655,2655,2655.0,2655,2655.0,-124,,22:00:00,2000-01-01 02:07:34.0,true,0,-25114,2655,2655,2655
7655,7655,2656,2656,2656.0,2656,2656.0,-123,2020-12-16,,2000-01-01 02:07:35.0,false,1,-25113,2656,2656,2656
7656,7656,2657,2657,2657.0,2657,2657.0,-122,2020-12-17,00:00:00,,true,0,-25112,2657,2657,2657
7657,7657,2658,2658,2658.0,2658,2658.0,-121,2020-12-18,01:00:00,2000-01-01 02:07:37.0,false,1,-25111,2658,2658,2658
7658,7658,2659,2659,2659.0,2659,2659.0,-120,2020-12-19,02:00:00,2000-01-01 02:07:38.0,true,,-25110,2659,2659,2659
7659,7659,2660,2660,2660.0,2660,2660.0,-119,2020-12-20,03:00:00,2000-01-01 02:07:39.0,false,1,,2660,2660,2660
7660,7660,2661,2661,2661.0,2661,2661.0,-118,2020-12-21,04:00:00,2000-01-01 02:07:40.0,true,0,-25108,,2661,2661
7661,7661,2662,2662,2662.0,2662,2662.0,-117,2020-12-22,05:00:00,2000-01-01 02:07:41.0,false,1,-25107,2662,,2662
7662,7662,2663,2663,2663.0,2663,2663.0,-116,2020-12-23,06:00:00,2000-01-01 02:07:42.0,true,0,-25106,2663,2663,
7663,7663,2664,2664,2664.0,2664,2664.0,-115,2020-12-24,07:00:00,2000-01-01 02:07:43.0,false,1,-25105,2664,2664,2664
7664,7664,,2665,2665.0,2665,2665.0,-114,2020-12-25,08:00:00,2000-01-01 02:07:44.0,true,0,-25104,2665,2665,2665
7665,7665,2666,,2666.0,2666,2666.0,-113,2020-12-26,09:00:00,2000-01-01 02:07:45.0,false,1,-25103,2666,2666,2666
7666,7666,2667,2667,,2667,2667.0,-112,2020-12-27,10:00:00,2000-01-01 02:07:46.0,true,0,-25102,2667,2667,2667
7667,7667,2668,2668,2668.0,,2668.0,-111,2020-12-28,11:00:00,2000-01-01 02:07:47.0,false,1,-25101,2668,2668,2668
7668,7668,2669,2669,2669.0,2669,,-110,2020-12-29,12:00:00,2000-01-01 02:07:48.0,true,0,-25100,2669,2669,2669
7669,7669,2670,2670,2670.0,2670,2670.0,,2020-12-30,13:00:00,2000-01-01 02:07:49.0,false,1,-25099,2670,2670,2670
7670,7670,2671,2671,2671.0,2671,2671.0,-108,,14:00:00,2000-01-01 02:07:50.0,true,0,-25098,2671,2671,2671
7671,7671,2672,2672,2672.0,2672,2672.0,-107,2021-01-01,,2000-01-01 02:07:51.0,false,1,-25097,2672,2672,2672
7672,7672,2673,2673,2673.0,2673,2673.0,-106,2021-01-02,16:00:00,,true,0,-25096,2673,2673,2673
7673,7673,2674,2674,2674.0,2674,2674.0,-105,2021-01-03,17:00:00,2000-01-01 02:07:53.0,false,1,-25095,2674,2674,2674
7674,7674,2675,2675,2675.0,2675,2675.0,-104,2021-01-04,18:00:00,2000-01-01 02:07:54.0,true,,-25094,2675,2675,2675
7675,7675,2676,2676,2676.0,2676,2676.0,-103,2021-01-05,19:00:00,2000-01-01 02:07:55.0,false,1,,2676,2676,2676
7676,7676,2677,2677,2677.0,2677,2677.0,-102,2021-01-06,20:00:00,2000-01-01 02:07:56.0,true,0,-25092,,2677,2677
7677,7677,2678,2678,2678.0,2678,2678.0,-101,2021-01-07,21:00:00,2000-01-01 02:07:57.0,false,1,-25091,2678,,2678
7678,7678,2679,2679,2679.0,2679,2679.0,-100,2021-01-08,22:00:00,2000-01-01 02:07:58.0,true,0,-25090,2679,2679,
7679,7679,2680,2680,2680.0,2680,2680.0,-99,2021-01-09,23:00:00,2000-01-01 02:07:59.0,false,1,-25089,2680,2680,2680
7680,7680,,2681,2681.0,2681,2681.0,-98,2021-01-10,00:00:00,2000-01-01 02:08:00.0,true,0,-25088,2681,2681,2681
7681,7681,2682,,2682.0,2682,2682.0,-97,2021-01-11,01:00:00,2000-01-01 02:08:01.0,false,1,-25087,2682,2682,2682
7682,7682,2683,2683,,2683,2683.0,-96,2021-01-12,02:00:00,2000-01-01 02:08:02.0,true,0,-25086,2683,2683,2683
7683,7683,2684,2684,2684.0,,2684.0,-95,2021-01-13,03:00:00,2000-01-01 02:08:03.0,false,1,-25085,2684,2684,2684
7684,7684,2685,2685,2685.0,2685,,-94,2021-01-14,04:00:00,2000-01-01 02:08:04.0,true,0,-25084,2685,2685,2685
7685,7685,2686,2686,2686.0,2686,2686.0,,2021-01-15,05:00:00,2000-01-01 02:08:05.0,false,1,-25083,2686,2686,2686
7686,7686,2687,2687,2687.0,2687,2687.0,-92,,06:00:00,2000-01-01 02:08:06.0,true,0,-25082,2687,2687,2687
7687,7687,2688,2688,2688.0,2688,2688.0,-91,2021-01-17,,2000-01-01 02:08:07.0,false,1,-25081,2688,2688,2688
7688,7688,2689,2689,2689.0,2689,2689.0,-90,2021-01-18,08:00:00,,true,0,-25080,2689,2689,2689
7689,7689,2690,2690,2690.0,2690,2690.0,-89,2021-01-19,09:00:00,2000-01-01 02:08:09.0,false,1,-25079,2690,2690,2690
7690,7690,2691,2691,2691.0,2691,2691.0,-88,2021-01-20,10:00:00,2000-01-01 02:08:10.0,true,,-25078,2691,2691,2691
7691,7691,2692,2692,2692.0,2692,2692.0,-87,2021-01-21,11:00:00,2000-01-01 02:08:11.0,false,1,,2692,2692,2692
7692,7692,2693,2693,2693.0,2693,2693.0,-86,2021-01-22,12:00:00,2000-01-01 02:08:12.0,true,0,-25076,,2693,2693
7693,7693,2694,2694,2694.0,2694,2694.0,-85,2021-01-23,13:00:00,2000-01-01 02:08:13.0,false,1,-25075,2694,,2694
7694,7694,2695,2695,2695.0,2695,2695.0,-84,2021-01-24,14:00:00,2000-01-01 02:08:14.0,true,0,-25074,2695,2695,
7695,7695,2696,2696,2696.0,2696,2696.0,-83,2021-01-25,15:00:00,2000-01-01 02:08:15.0,false,1,-25073,2696,2696,2696
7696,7696,,2697,2697.0,2697,2697.0,-82,2021-01-26,16:00:00,2000-01-01 02:08:16.0,true,0,-25072,2697,2697,2697
7697,7697,2698,,2698.0,2698,2698.0,-81,2021-01-27,17:00:00,2000-01-01 02:08:17.0,false,1,-25071,2698,2698,2698
7698,7698,2699,2699,,2699,2699.0,-80,2021-01-28,18:00:00,2000-01-01 02:08:18.0,true,0,-25070,2699,2699,2699
