INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
937,"937",438,"438",438,438,438,-45,"2002-07-26 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:15:37.0",0,"1",-31831,438,438,"438"
938,"938",439,"439",439,439,439,-46,"2002-07-27 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:15:38.0",1,NULL,-31830,439,439,"439"
939,"939",440,"440",440,440,440,-47,"2002-07-28 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:15:39.0",0,"1",NULL,440,440,"440"
940,"940",441,"441",441,441,441,-48,"2002-07-29 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:15:40.0",1,"0",-31828,NULL,441,"441"
941,"941",442,"442",442,442,442,-49,"2002-07-30 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:15:41.0",0,"1",-31827,442,NULL,"442"
942,"942",443,"443",443,443,443,-50,"2002-07-31 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:15:42.0",1,"0",-31826,443,443,NULL
943,"943",444,"444",444,444,444,-51,"2002-08-01 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:15:43.0",0,"1",-31825,444,444,"444"
944,"944",NULL,"445",445,445,445,-52,"2002-08-02 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:15:44.0",1,"0",-31824,445,445,"445"
945,"945",446,NULL,446,446,446,-53,"2002-08-03 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:15:45.0",0,"1",-31823,446,446,"446"
946,"946",447,"447",NULL,447,447,-54,"2002-08-04 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:15:46.0",1,"0",-31822,447,447,"447"
947,"947",448,"448",448,NULL,448,-55,"2002-08-05 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:15:47.0",0,"1",-31821,448,448,"448"
948,"948",449,"449",449,449,NULL,-56,"2002-08-06 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:15:48.0",1,"0",-31820,449,449,"449"
949,"949",450,"450",450,450,450,NULL,"2002-08-07 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:15:49.0",0,"1",-31819,450,450,"450"
950,"950",451,"451",451,451,451,-58,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:15:50.0",1,"0",-31818,451,451,"451"
951,"951",452,"452",452,452,452,-59,"2002-08-09 00:00:00.0",NULL,"2000-01-01 00:15:51.0",0,"1",-31817,452,452,"452"
952,"952",453,"453",453,453,453,-60,"2002-08-10 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-31816,453,453,"453"
953,"953",454,"454",454,454,454,-61,"2002-08-11 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:15:53.0",0,"1",-31815,454,454,"454"
954,"954",455,"455",455,455,455,-62,"2002-08-12 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:15:54.0",1,NULL,-31814,455,455,"455"
955,"955",456,"456",456,456,456,-63,"2002-08-13 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:15:55.0",0,"1",NULL,456,456,"456"
956,"956",457,"457",457,457,457,-64,"2002-08-14 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:15:56.0",1,"0",-31812,NULL,457,"457"
957,"957",458,"458",458,458,458,-65,"2002-08-15 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:15:57.0",0,"1",-31811,458,NULL,"458"
958,"958",459,"459",459,459,459,-66,"2002-08-16 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:15:58.0",1,"0",-31810,459,459,NULL
959,"959",460,"460",460,460,460,-67,"2002-08-17 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:15:59.0",0,"1",-31809,460,460,"460"
960,"960",NULL,"461",461,461,461,-68,"2002-08-18 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:16:00.0",1,"0",-31808,461,461,"461"
961,"961",462,NULL,462,462,462,-69,"2002-08-19 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:16:01.0",0,"1",-31807,462,462,"462"
962,"962",463,"463",NULL,463,463,-70,"2002-08-20 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:16:02.0",1,"0",-31806,463,463,"463"
963,"963",464,"464",464,NULL,464,-71,"2002-08-21 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:16:03.0",0,"1",-31805,464,464,"464"
964,"964",465,"465",465,465,NULL,-72,"2002-08-22 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:16:04.0",1,"0",-31804,465,465,"465"
965,"965",466,"466",466,466,466,NULL,"2002-08-23 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:16:05.0",0,"1",-31803,466,466,"466"
966,"966",467,"467",467,467,467,-74,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:16:06.0",1,"0",-31802,467,467,"467"
967,"967",468,"468",468,468,468,-75,"2002-08-25 00:00:00.0",NULL,"2000-01-01 00:16:07.0",0,"1",-31801,468,468,"468"
968,"968",469,"469",469,469,469,-76,"2002-08-26 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-31800,469,469,"469"
969,"969",470,"470",470,470,470,-77,"2002-08-27 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:16:09.0",0,"1",-31799,470,470,"470"
970,"970",471,"471",471,471,471,-78,"2002-08-28 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:16:10.0",1,NULL,-31798,471,471,"471"
971,"971",472,"472",472,472,472,-79,"2002-08-29 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:16:11.0",0,"1",NULL,472,472,"472"
578,"578",79,"79",NULL,79,79,-60,"2001-08-01 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:09:38.0",1,"0",-32190,79,79,"79"
579,"579",80,"80",80,NULL,80,-59,"2001-08-02 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:09:39.0",0,"1",-32189,80,80,"80"
580,"580",81,"81",81,81,NULL,-58,"2001-08-03 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:09:40.0",1,"0",-32188,81,81,"81"
581,"581",82,"82",82,82,82,NULL,"2001-08-04 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:09:41.0",0,"1",-32187,82,82,"82"
582,"582",83,"83",83,83,83,-56,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:09:42.0",1,"0",-32186,83,83,"83"
583,"583",84,"84",84,84,84,-55,"2001-08-06 00:00:00.0",NULL,"2000-01-01 00:09:43.0",0,"1",-32185,84,84,"84"
584,"584",85,"85",85,85,85,-54,"2001-08-07 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32184,85,85,"85"
585,"585",86,"86",86,86,86,-53,"2001-08-08 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:09:45.0",0,"1",-32183,86,86,"86"
586,"586",87,"87",87,87,87,-52,"2001-08-09 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:09:46.0",1,NULL,-32182,87,87,"87"
587,"587",88,"88",88,88,88,-51,"2001-08-10 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:09:47.0",0,"1",NULL,88,88,"88"
588,"588",89,"89",89,89,89,-50,"2001-08-11 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:09:48.0",1,"0",-32180,NULL,89,"89"
589,"589",90,"90",90,90,90,-49,"2001-08-12 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:09:49.0",0,"1",-32179,90,NULL,"90"
590,"590",91,"91",91,91,91,-48,"2001-08-13 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:09:50.0",1,"0",-32178,91,91,NULL
591,"591",92,"92",92,92,92,-47,"2001-08-14 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:09:51.0",0,"1",-32177,92,92,"92"
592,"592",NULL,"93",93,93,93,-46,"2001-08-15 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:09:52.0",1,"0",-32176,93,93,"93"
593,"593",94,NULL,94,94,94,-45,"2001-08-16 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:09:53.0",0,"1",-32175,94,94,"94"
594,"594",95,"95",NULL,95,95,-44,"2001-08-17 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:09:54.0",1,"0",-32174,95,95,"95"
595,"595",96,"96",96,NULL,96,-43,"2001-08-18 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:09:55.0",0,"1",-32173,96,96,"96"
596,"596",97,"97",97,97,NULL,-42,"2001-08-19 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:09:56.0",1,"0",-32172,97,97,"97"
597,"597",98,"98",98,98,98,NULL,"2001-08-20 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:09:57.0",0,"1",-32171,98,98,"98"
598,"598",99,"99",99,99,99,-40,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:09:58.0",1,"0",-32170,99,99,"99"
599,"599",100,"100",100,100,100,-39,"2001-08-22 00:00:00.0",NULL,"2000-01-01 00:09:59.0",0,"1",-32169,100,100,"100"
600,"600",101,"101",101,101,101,-38,"2001-08-23 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-32168,101,101,"101"
601,"601",102,"102",102,102,102,-37,"2001-08-24 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:10:01.0",0,"1",-32167,102,102,"102"
602,"602",103,"103",103,103,103,-36,"2001-08-25 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:10:02.0",1,NULL,-32166,103,103,"103"
603,"603",104,"104",104,104,104,-35,"2001-08-26 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:10:03.0",0,"1",NULL,104,104,"104"
604,"604",105,"105",105,105,105,-34,"2001-08-27 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:10:04.0",1,"0",-32164,NULL,105,"105"
605,"605",106,"106",106,106,106,-33,"2001-08-28 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:10:05.0",0,"1",-32163,106,NULL,"106"
606,"606",107,"107",107,107,107,-32,"2001-08-29 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:10:06.0",1,"0",-32162,107,107,NULL
607,"607",108,"108",108,108,108,-31,"2001-08-30 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:10:07.0",0,"1",-32161,108,108,"108"
608,"608",NULL,"109",109,109,109,-30,"2001-08-31 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:10:08.0",1,"0",-32160,109,109,"109"
609,"609",110,NULL,110,110,110,-29,"2001-09-01 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:10:09.0",0,"1",-32159,110,110,"110"
610,"610",111,"111",NULL,111,111,-28,"2001-09-02 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:10:10.0",1,"0",-32158,111,111,"111"
611,"611",112,"112",112,NULL,112,-27,"2001-09-03 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:10:11.0",0,"1",-32157,112,112,"112"
612,"612",113,"113",113,113,NULL,-26,"2001-09-04 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:10:12.0",1,"0",-32156,113,113,"113"
613,"613",114,"114",114,114,114,NULL,"2001-09-05 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:10:13.0",0,"1",-32155,114,114,"114"
614,"614",115,"115",115,115,115,-24,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:10:14.0",1,"0",-32154,115,115,"115"
615,"615",116,"116",116,116,116,-23,"2001-09-07 00:00:00.0",NULL,"2000-01-01 00:10:15.0",0,"1",-32153,116,116,"116"
616,"616",117,"117",117,117,117,-22,"2001-09-08 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-32152,117,117,"117"
617,"617",118,"118",118,118,118,-21,"2001-09-09 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:10:17.0",0,"1",-32151,118,118,"118"
618,"618",119,"119",119,119,119,-20,"2001-09-10 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:10:18.0",1,NULL,-32150,119,119,"119"
619,"619",120,"120",120,120,120,-19,"2001-09-11 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:10:19.0",0,"1",NULL,120,120,"120"
620,"620",121,"121",121,121,121,-18,"2001-09-12 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:10:20.0",1,"0",-32148,NULL,121,"121"
621,"621",122,"122",122,122,122,-17,"2001-09-13 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:10:21.0",0,"1",-32147,122,NULL,"122"
622,"622",123,"123",123,123,123,-16,"2001-09-14 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:10:22.0",1,"0",-32146,123,123,NULL
623,"623",124,"124",124,124,124,-15,"2001-09-15 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:10:23.0",0,"1",-32145,124,124,"124"
624,"624",NULL,"125",125,125,125,-14,"2001-09-16 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:10:24.0",1,"0",-32144,125,125,"125"
625,"625",126,NULL,126,126,126,-13,"2001-09-17 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:10:25.0",0,"1",-32143,126,126,"126"
626,"626",127,"127",NULL,127,127,-12,"2001-09-18 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:10:26.0",1,"0",-32142,127,127,"127"
627,"627",128,"128",128,NULL,128,-11,"2001-09-19 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:10:27.0",0,"1",-32141,128,128,"128"
628,"628",129,"129",129,129,NULL,-10,"2001-09-20 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:10:28.0",1,"0",-32140,129,129,"129"
629,"629",130,"130",130,130,130,NULL,"2001-09-21 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:10:29.0",0,"1",-32139,130,130,"130"
630,"630",131,"131",131,131,131,-8,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:10:30.0",1,"0",-32138,131,131,"131"
631,"631",132,"132",132,132,132,-7,"2001-09-23 00:00:00.0",NULL,"2000-01-01 00:10:31.0",0,"1",-32137,132,132,"132"
632,"632",133,"133",133,133,133,-6,"2001-09-24 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32136,133,133,"133"
633,"633",134,"134",134,134,134,-5,"2001-09-25 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:10:33.0",0,"1",-32135,134,134,"134"
634,"634",135,"135",135,135,135,-4,"2001-09-26 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:10:34.0",1,NULL,-32134,135,135,"135"
635,"635",136,"136",136,136,136,-3,"2001-09-27 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:10:35.0",0,"1",NULL,136,136,"136"
636,"636",137,"137",137,137,137,-2,"2001-09-28 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:10:36.0",1,"0",-32132,NULL,137,"137"
637,"637",138,"138",138,138,138,-1,"2001-09-29 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:10:37.0",0,"1",-32131,138,NULL,"138"
638,"638",139,"139",139,139,139,0,"2001-09-30 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:10:38.0",1,"0",-32130,139,139,NULL
639,"639",140,"140",140,140,140,1,"2001-10-01 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:10:39.0",0,"1",-32129,140,140,"140"
640,"640",NULL,"141",141,141,141,2,"2001-10-02 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:10:40.0",1,"0",-32128,141,141,"141"
641,"641",142,NULL,142,142,142,3,"2001-10-03 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:10:41.0",0,"1",-32127,142,142,"142"
642,"642",143,"143",NULL,143,143,4,"2001-10-04 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:10:42.0",1,"0",-32126,143,143,"143"
643,"643",144,"144",144,NULL,144,5,"2001-10-05 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:10:43.0",0,"1",-32125,144,144,"144"
644,"644",145,"145",145,145,NULL,6,"2001-10-06 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:10:44.0",1,"0",-32124,145,145,"145"
645,"645",146,"146",146,146,146,NULL,"2001-10-07 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:10:45.0",0,"1",-32123,146,146,"146"
646,"646",147,"147",147,147,147,8,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:10:46.0",1,"0",-32122,147,147,"147"
647,"647",148,"148",148,148,148,9,"2001-10-09 00:00:00.0",NULL,"2000-01-01 00:10:47.0",0,"1",-32121,148,148,"148"
648,"648",149,"149",149,149,149,10,"2001-10-10 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-32120,149,149,"149"
649,"649",150,"150",150,150,150,11,"2001-10-11 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:10:49.0",0,"1",-32119,150,150,"150"
650,"650",151,"151",151,151,151,12,"2001-10-12 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:10:50.0",1,NULL,-32118,151,151,"151"
651,"651",152,"152",152,152,152,13,"2001-10-13 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:10:51.0",0,"1",NULL,152,152,"152"
652,"652",153,"153",153,153,153,14,"2001-10-14 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:10:52.0",1,"0",-32116,NULL,153,"153"
653,"653",154,"154",154,154,154,15,"2001-10-15 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:10:53.0",0,"1",-32115,154,NULL,"154"
654,"654",155,"155",155,155,155,16,"2001-10-16 00:00:00.0","1970-01-01 06:00:00.0","2000-01-01 00:10:54.0",1,"0",-32114,155,155,NULL
655,"655",156,"156",156,156,156,17,"2001-10-17 00:00:00.0","1970-01-01 07:00:00.0","2000-01-01 00:10:55.0",0,"1",-32113,156,156,"156"
656,"656",NULL,"157",157,157,157,18,"2001-10-18 00:00:00.0","1970-01-01 08:00:00.0","2000-01-01 00:10:56.0",1,"0",-32112,157,157,"157"
657,"657",158,NULL,158,158,158,19,"2001-10-19 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:10:57.0",0,"1",-32111,158,158,"158"
658,"658",159,"159",NULL,159,159,20,"2001-10-20 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:10:58.0",1,"0",-32110,159,159,"159"
659,"659",160,"160",160,NULL,160,21,"2001-10-21 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:10:59.0",0,"1",-32109,160,160,"160"
660,"660",161,"161",161,161,NULL,22,"2001-10-22 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:11:00.0",1,"0",-32108,161,161,"161"
661,"661",162,"162",162,162,162,NULL,"2001-10-23 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:11:01.0",0,"1",-32107,162,162,"162"
662,"662",163,"163",163,163,163,24,NULL,"1970-01-01 14:00:00.0","2000-01-01 00:11:02.0",1,"0",-32106,163,163,"163"
663,"663",164,"164",164,164,164,25,"2001-10-25 00:00:00.0",NULL,"2000-01-01 00:11:03.0",0,"1",-32105,164,164,"164"
664,"664",165,"165",165,165,165,26,"2001-10-26 00:00:00.0","1970-01-01 16:00:00.0",NULL,1,"0",-32104,165,165,"165"
665,"665",166,"166",166,166,166,27,"2001-10-27 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:11:05.0",0,"1",-32103,166,166,"166"
666,"666",167,"167",167,167,167,28,"2001-10-28 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:11:06.0",1,NULL,-32102,167,167,"167"
667,"667",168,"168",168,168,168,29,"2001-10-29 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:11:07.0",0,"1",NULL,168,168,"168"
668,"668",169,"169",169,169,169,30,"2001-10-30 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:11:08.0",1,"0",-32100,NULL,169,"169"
669,"669",170,"170",170,170,170,31,"2001-10-31 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:11:09.0",0,"1",-32099,170,NULL,"170"
670,"670",171,"171",171,171,171,32,"2001-11-01 00:00:00.0","1970-01-01 22:00:00.0","2000-01-01 00:11:10.0",1,"0",-32098,171,171,NULL
671,"671",172,"172",172,172,172,33,"2001-11-02 00:00:00.0","1970-01-01 23:00:00.0","2000-01-01 00:11:11.0",0,"1",-32097,172,172,"172"
672,"672",NULL,"173",173,173,173,34,"2001-11-03 00:00:00.0","1970-01-01 00:00:00.0","2000-01-01 00:11:12.0",1,"0",-32096,173,173,"173"
673,"673",174,NULL,174,174,174,35,"2001-11-04 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:11:13.0",0,"1",-32095,174,174,"174"
674,"674",175,"175",NULL,175,175,36,"2001-11-05 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:11:14.0",1,"0",-32094,175,175,"175"
675,"675",176,"176",176,NULL,176,37,"2001-11-06 00:00:00.0","1970-01-01 03:00:00.0","2000-01-01 00:11:15.0",0,"1",-32093,176,176,"176"
676,"676",177,"177",177,177,NULL,38,"2001-11-07 00:00:00.0","1970-01-01 04:00:00.0","2000-01-01 00:11:16.0",1,"0",-32092,177,177,"177"
677,"677",178,"178",178,178,178,NULL,"2001-11-08 00:00:00.0","1970-01-01 05:00:00.0","2000-01-01 00:11:17.0",0,"1",-32091,178,178,"178"
678,"678",179,"179",179,179,179,40,NULL,"1970-01-01 06:00:00.0","2000-01-01 00:11:18.0",1,"0",-32090,179,179,"179"
679,"679",180,"180",180,180,180,41,"2001-11-10 00:00:00.0",NULL,"2000-01-01 00:11:19.0",0,"1",-32089,180,180,"180"
680,"680",181,"181",181,181,181,42,"2001-11-11 00:00:00.0","1970-01-01 08:00:00.0",NULL,1,"0",-32088,181,181,"181"
681,"681",182,"182",182,182,182,43,"2001-11-12 00:00:00.0","1970-01-01 09:00:00.0","2000-01-01 00:11:21.0",0,"1",-32087,182,182,"182"
682,"682",183,"183",183,183,183,44,"2001-11-13 00:00:00.0","1970-01-01 10:00:00.0","2000-01-01 00:11:22.0",1,NULL,-32086,183,183,"183"
683,"683",184,"184",184,184,184,45,"2001-11-14 00:00:00.0","1970-01-01 11:00:00.0","2000-01-01 00:11:23.0",0,"1",NULL,184,184,"184"
684,"684",185,"185",185,185,185,46,"2001-11-15 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:11:24.0",1,"0",-32084,NULL,185,"185"
685,"685",186,"186",186,186,186,47,"2001-11-16 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:11:25.0",0,"1",-32083,186,NULL,"186"
686,"686",187,"187",187,187,187,48,"2001-11-17 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:11:26.0",1,"0",-32082,187,187,NULL
687,"687",188,"188",188,188,188,49,"2001-11-18 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:11:27.0",0,"1",-32081,188,188,"188"
688,"688",NULL,"189",189,189,189,50,"2001-11-19 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:11:28.0",1,"0",-32080,189,189,"189"
689,"689",190,NULL,190,190,190,51,"2001-11-20 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:11:29.0",0,"1",-32079,190,190,"190"
690,"690",191,"191",NULL,191,191,52,"2001-11-21 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:11:30.0",1,"0",-32078,191,191,"191"
691,"691",192,"192",192,NULL,192,53,"2001-11-22 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:11:31.0",0,"1",-32077,192,192,"192"
692,"692",193,"193",193,193,NULL,54,"2001-11-23 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:11:32.0",1,"0",-32076,193,193,"193"
693,"693",194,"194",194,194,194,NULL,"2001-11-24 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:11:33.0",0,"1",-32075,194,194,"194"
694,"694",195,"195",195,195,195,56,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:11:34.0",1,"0",-32074,195,195,"195"
695,"695",196,"196",196,196,196,57,"2001-11-26 00:00:00.0",NULL,"2000-01-01 00:11:35.0",0,"1",-32073,196,196,"196"
696,"696",197,"197",197,197,197,58,"2001-11-27 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-32072,197,197,"197"
697,"697",198,"198",198,198,198,59,"2001-11-28 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:11:37.0",0,"1",-32071,198,198,"198"
698,"698",199,"199",199,199,199,60,"2001-11-29 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:11:38.0",1,NULL,-32070,199,199,"199"
972,"972",473,"473",473,473,473,-80,"2002-08-30 00:00:00.0","1970-01-01 12:00:00.0","2000-01-01 00:16:12.0",1,"0",-31796,NULL,473,"473"
973,"973",474,"474",474,474,474,-81,"2002-08-31 00:00:00.0","1970-01-01 13:00:00.0","2000-01-01 00:16:13.0",0,"1",-31795,474,NULL,"474"
974,"974",475,"475",475,475,475,-82,"2002-09-01 00:00:00.0","1970-01-01 14:00:00.0","2000-01-01 00:16:14.0",1,"0",-31794,475,475,NULL
975,"975",476,"476",476,476,476,-83,"2002-09-02 00:00:00.0","1970-01-01 15:00:00.0","2000-01-01 00:16:15.0",0,"1",-31793,476,476,"476"
976,"976",NULL,"477",477,477,477,-84,"2002-09-03 00:00:00.0","1970-01-01 16:00:00.0","2000-01-01 00:16:16.0",1,"0",-31792,477,477,"477"
977,"977",478,NULL,478,478,478,-85,"2002-09-04 00:00:00.0","1970-01-01 17:00:00.0","2000-01-01 00:16:17.0",0,"1",-31791,478,478,"478"
978,"978",479,"479",NULL,479,479,-86,"2002-09-05 00:00:00.0","1970-01-01 18:00:00.0","2000-01-01 00:16:18.0",1,"0",-31790,479,479,"479"
979,"979",480,"480",480,NULL,480,-87,"2002-09-06 00:00:00.0","1970-01-01 19:00:00.0","2000-01-01 00:16:19.0",0,"1",-31789,480,480,"480"
980,"980",481,"481",481,481,NULL,-88,"2002-09-07 00:00:00.0","1970-01-01 20:00:00.0","2000-01-01 00:16:20.0",1,"0",-31788,481,481,"481"
981,"981",482,"482",482,482,482,NULL,"2002-09-08 00:00:00.0","1970-01-01 21:00:00.0","2000-01-01 00:16:21.0",0,"1",-31787,482,482,"482"
982,"982",483,"483",483,483,483,-90,NULL,"1970-01-01 22:00:00.0","2000-01-01 00:16:22.0",1,"0",-31786,483,483,"483"
983,"983",484,"484",484,484,484,-91,"2002-09-10 00:00:00.0",NULL,"2000-01-01 00:16:23.0",0,"1",-31785,484,484,"484"
984,"984",485,"485",485,485,485,-92,"2002-09-11 00:00:00.0","1970-01-01 00:00:00.0",NULL,1,"0",-31784,485,485,"485"
985,"985",486,"486",486,486,486,-93,"2002-09-12 00:00:00.0","1970-01-01 01:00:00.0","2000-01-01 00:16:25.0",0,"1",-31783,486,486,"486"
986,"986",487,"487",487,487,487,-94,"2002-09-13 00:00:00.0","1970-01-01 02:00:00.0","2000-01-01 00:16:26.0",1,NULL,-31782,487,487,"487"
